X,Y,OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear
-119.861259204,47.0863337810001,6042,2021/12/31 08:00:00+00,090R115005,090,R1,15005,0.22,900,8.1800003,13.72,2.05,Westbound,On R1 RAMP (SR 90 WB TO SR 281) After LEFT INTERSECTION SR 90 WB,{31C0AB84-16A6-4109-8ED7-D9055ED37E45},2021
-122.168977306,47.5806465750001,6043,2021/12/31 08:00:00+00,090R101046,090,R1,01046,0.28999999,33000,,,,Westbound,On R1 RAMP (SR 90 WB TO P200926) After LEFT INTERSECTION SR 90 WB,{0ADC631A-E5A8-4142-95CE-624C8D7F96D3},2021
-122.897718555,46.106791243,6044,2021/12/31 08:00:00+00,432P100923,432,P1,00923,0.18000001,480,,,,Eastbound,On P1 RAMP (SR 432 EB TO DIKE RD) After LEFT INTERSECTION SR 432 EB,{30B1251A-2668-4335-9A62-D63E41242310},2021
-122.94300187,47.0338569360001,6045,2021/12/31 08:00:00+00,101S136479,101,S1,36479,0.16,3400,,,,Westbound,On S1 RAMP (BLK LK BLVD TO SR 101 WB) After RIGHT WYE CONNECTION LX36542,{6C119505-AA98-473B-88E0-2D7FCC3213BC},2021
-122.332241591,47.5445597940001,6046,2021/12/31 08:00:00+00,099P102690,099,P1,02690,0.15000001,15000,,,,Northbound,On P1 RAMP (SR 99 NB TO E MARGNL WAY) After LEFT INTERSECTION SR 99 NB,{B9C45044-FB9D-480E-95BE-D7FC441F201B},2021
-119.263041794,46.2585598480001,6047,2021/12/31 08:00:00+00,182R500501,182,R5,00501,0.40000001,8700,2.6800001,4.0599999,0.64999998,Westbound,On R5 RAMP (SR 182 WB TO SR 240 EB) After LEFT INTERSECTION SR 182 WB,{4325F942-7650-4934-B740-FB54A4CE1492},2021
-122.330192587,47.46963936,6048,2021/12/31 08:00:00+00,509Q502590,509,Q5,02590,0.11,2500,,,,Northbound,On Q5 RAMP (SR 518 TO SR 509 NB) After LEFT INTERSECTION SR 518,{A45B9525-4811-4876-9E1A-38B3802B01F9},2021
-122.060438597,47.5498904290001,6049,2021/12/31 08:00:00+00,090S101537,090,S1,01537,0.059999999,12000,,,,Westbound,On S1 RAMP (17TH AVE NW TO SR 90 WB) After LEFT INTERSECTION LX01582-17TH AVE NW,{D9147BE4-96AE-4649-96B8-3701F3AF8FA0},2021
-118.49222564,47.1103786030001,6050,2021/12/31 08:00:00+00,090Q121574,090,Q1,21574,0.1,110,,,,Eastbound,On Q1 RAMP (PAHA-PACKARD TO SR 90 EB) After BOTHWAYS INTERSECTION LX21523-PAHA PACKARD RD,{FCBC916E-9851-44D0-98E2-A4D64F0A9CE1},2021
-119.977050168,46.3072445000001,6051,2021/12/31 08:00:00+00,082R106930,082,R1,06930,0.30000001,4000,3.5599999,3.8800001,1.25,Westbound,On R1 RAMP (SR 82 WB TO SR 241) After LEFT INTERSECTION SR 82 WB,{484F1756-AC84-4F0B-BB6C-B39F45B39710},2021
-122.243269496,47.3772350020001,6052,2021/12/31 08:00:00+00,167P101934,167,P1,01934,0.23,12000,,,,Northbound,On P1 RAMP (SR 167 NB TO SR 516) After LEFT INTERSECTION SR 167 NB,{777CA9DE-FEAB-48FC-BE13-45400A51898C},2021
-122.185325298,47.6321063140001,6053,2021/12/31 08:00:00+00,405Q101538,405,Q1,01538,0.07,12000,,,,Northbound,On Q1 RAMP (SR 520 WB TO SR 405 NB) After LEFT INTERSECTION SR 520 WB,{93C3B580-D1CD-4902-9EF8-A5D0B08C8AF2},2021
-117.405067434,47.8065078990001,6054,2021/12/31 08:00:00+00,395Q116966,395,Q1,16966,0.1,350,6.8699999,0.50999999,0,Northbound,"On Q1 RAMP (HATCH RD TO SR 395 NB) After RIGHT INTERSECTION HATCH RD,  LEFT INTERSECTION LX16912",{2A106C60-0332-42B7-813D-68B5BCCFF7FD},2021
-122.203247044,47.6423441100001,6055,2021/12/31 08:00:00+00,520P100560,520,P1,00560,0.28,5700,,,,Eastbound,On P1 RAMP (SR 520 EB TO BELLEVUE WY) After LEFT INTERSECTION SR 520 EB,{E50AD357-24A8-48A7-98D6-5E952D96A18F},2021
-122.021804806,47.5316210010001,6056,2021/12/31 08:00:00+00,090R101836,090,R1,01836,0.30000001,3800,,,,Westbound,On R1 RAMP (SR 90 WB TO E SUNSET WAY) After LEFT INTERSECTION SR 90 WB,{CC16D92E-7714-4D55-83DB-F14B24A6D87E},2021
-122.326139168,47.487977673,6057,2021/12/31 08:00:00+00,509P102666,509,P1,02666,0.18000001,7800,,,,Northbound,On P1 RAMP (SR 509 NB TO 128TH ST) After LEFT INTERSECTION SR 509 NB,{5F756A8A-A6F8-4A71-AA06-B64B57949EE7},2021
-122.258038488,47.2017422600001,6058,2021/12/31 08:00:00+00,167P100686,167,P1,00686,0.12,20000,,,,Eastbound,On P1 RAMP (SR 167 NB TO SR 410) After LEFT INTERSECTION SR 167 NB,{106F0891-26C8-48D6-8061-008D6CB27A88},2021
-122.295483897,47.4996233800001,6059,2021/12/31 08:00:00+00,099P502304,099,P5,02304,0.12,1100,,,,Northbound,On P5 RAMP (SR 99 NB TO LX02297) After LEFT INTERSECTION SR 99 NB,{63093D0D-9F4F-42DC-8DA3-2EE8BC602023},2021
-119.219067926,46.274041175,6060,2021/12/31 08:00:00+00,182Q100791,182,Q1,00791,0.13,5000,4.6799998,1.9,0.34,Eastbound,On Q1 RAMP (ROAD 100 TO SR 182 EB) After BOTHWAYS INTERSECTION LX00731,{9CD2CFA2-A0F4-48DD-B660-21BA647AE22C},2021
-122.325806208,47.489721423,6061,2021/12/31 08:00:00+00,509Q102727,509,Q1,02727,0.079999998,3200,,,,Northbound,On Q1 RAMP (S 128TH ST TO SR 509 NB) After BOTHWAYS INTERSECTION LX02686-S 128TH ST,{CE342A5F-FE08-49DE-8F6A-02C76ED9A637},2021
-121.939116689,47.527616859,6062,2021/12/31 08:00:00+00,090S102212,090,S1,02212,0.079999998,5300,,,,Westbound,On S1 RAMP (SE 82ND ST TO SR 90 WB) After BOTHWAYS INTERSECTION LX02252-SE 82ND ST,{DA449936-BC29-4A93-B8C6-DFC183A276F4},2021
-118.665495312,47.096377347,6063,2021/12/31 08:00:00+00,090Q120739,090,Q1,20739,0.11,90,,,,Eastbound,On Q1 RAMP (SR 21 TO SR 90 EB) After BOTHWAYS INTERSECTION SR 21,{695E4FEF-FC0C-434C-B49E-A1AD6C4BB175},2021
-119.333975549,45.944847365,6064,2021/12/31 08:00:00+00,082R113188,082,R1,13188,0.23,2700,,,,Northbound,On R1 RAMP (SR 82 WB TO MC NARY RD) After LEFT INTERSECTION SR 82 WB,{600A6F1C-21AB-4488-81AF-E7A9EADCC72B},2021
-122.279697672,47.200150793,6065,2021/12/31 08:00:00+00,167Q100633,167,Q1,00633,0.11,40000,,,,Eastbound,On Q1 RAMP (SR 512 EB TO SR 167 NB) After LEFT INTERSECTION SR 512 EB,{348620B0-3053-4543-951B-AB4D52B1C84A},2021
-122.184875762,47.6034814000001,6066,2021/12/31 08:00:00+00,405R101299,405,R1,01299,0.15000001,7100,,,,Southbound,On R1 RAMP (SR 405 SB TO SE 8TH ST) After LEFT INTERSECTION SR 405 SB,{10F59532-48C9-48A3-A3F3-38864AF3A592},2021
-122.226618498,47.922708459,6067,2021/12/31 08:00:00+00,526Q100369,526,Q1,00369,0.029999999,13000,,,,Eastbound,On Q1 RAMP (EVERGRN WY TO SR 526 EB) After BOTHWAYS INTERSECTION LX00354-EVERGREEN WAY,{CA66890A-FA98-4AC3-A93A-9073BDBBD399},2021
-122.604586086,45.647737025,6068,2021/12/31 08:00:00+00,500P100267,500,P1,00267,0.30000001,6400,,,,Eastbound,On P1 RAMP (SR 500 TO NE ANDRESENRD) After LEFT INTERSECTION SR 500,{14BC3014-AF25-4756-BC6F-802A6CCD19EA},2021
-122.971278524,47.045228911,6069,2021/12/31 08:00:00+00,101Q136438,101,Q1,36438,0.029999999,2600,,,,Eastbound,On Q1 RAMP (EVRGRN PKWY TO SR 101 EB) After INCREASING MISCELLANEOUS FEATURE EPS BRIDGE #101/510A,{C545C4CD-F2CA-4CBD-8DBF-2137A7DFB723},2021
-117.051152289,47.6958094980001,6070,2021/12/31 08:00:00+00,090S129880,090,S1,29880,0.14,3300,3.1800001,1.24,0.23999999,Westbound,On S1 RAMP (SPOKAN BR RD TO SR 90 WB) After BOTHWAYS INTERSECTION LX29950-SPOKANE BR RD,{2A28985F-4285-4381-82B5-1BC5AD78288E},2021
-119.189482574,46.2288165750001,6071,2021/12/31 08:00:00+00,240R104083,240,R1,04083,0.27000001,5200,2.54,1.01,0.13,Westbound,On R1 RAMP (SR 240 WB TO EDISON ST) After LEFT INTERSECTION SR 240 WB,{2378EF3B-716B-4869-82B4-9A57E6DEC740},2021
-120.512722304,46.97244972,6072,2021/12/31 08:00:00+00,090R511078,090,R5,11078,0.55000001,1400,6.29,16.290001,9.21,Westbound,On R5 RAMP (SR 90 WB TO SR 82 EB) After LEFT INTERSECTION SR 90 WB,{7731D68F-08A7-4725-B7A4-62A26D0A969B},2021
-119.045945698,47.084887823,6073,2021/12/31 08:00:00+00,090P118860,090,P1,18860,0.23999999,580,,,,Eastbound,On P1 RAMP (SR 90 EB TO WARDEN RD) After LEFT INTERSECTION SR 90 EB,{F9AAEF56-0B7B-4978-822D-A2AE8335AFB1},2021
-121.58535378,47.413725384,6074,2021/12/31 08:00:00+00,090Q104284,090,Q1,04284,0.11,100,20,20,5.2600002,Eastbound,On Q1 RAMP (TINKHAM RD TO SR 90 EB) After BOTHWAYS INTERSECTION LX04229-TINKHAM RD,{63F69C6B-E853-4D01-9F6C-30AD524CA129},2021
-119.122289,46.24853482,6075,2021/12/31 08:00:00+00,182CI01175,182,CI,01175,0.69999999,20000,,,,Eastbound,On COLL-DIST INCREASING (SR 182 EB TO SR 182 EB) After RIGHT ON RAMP Q101240,{2FDB6F5D-FC46-45BB-BF00-70A8A88F6CA0},2021
-122.188356244,47.6246609730001,6076,2021/12/31 08:00:00+00,405P101406,405,P1,01406,0.25999999,31000,,,,Northbound,On P1 RAMP (SR 405 NB TO SR 520 EB) After LEFT INTERSECTION SR 405 NB,{8E92C116-E040-466F-ADBE-E4B920DF6B6A},2021
-119.084406927,46.2667940060001,6077,2021/12/31 08:00:00+00,395Q102429,395,Q1,02429,0.14,1100,,,,Northbound,"On Q1 RAMP (KARTCHNER TO SR 395 NB) After RIGHT INTERSECTION KARTCHNER ST,  LEFT INTERSECTION LX02369",{5030AF14-D2D7-416B-815A-F122B5F4897B},2021
-122.140293265,47.578567466,6078,2021/12/31 08:00:00+00,090CI01089,090,CI,01089,0.64999998,11000,,,,Eastbound,On COLL-DIST INCREASING (SR 90 EB TO SR 90 EB) After RIGHT ON RAMP Q501149,{FDC46E67-36CB-4126-8194-3639EE3CA746},2021
-122.570566306,45.6570748030001,6079,2021/12/31 08:00:00+00,205CI03005,205,CI,03005,0.86000001,15000,,,,Northbound,On COLL-DIST INCREASING (SR 205 NB TO SR 205 NB) After RIGHT ON RAMP Q503083,{A3D514A2-86C6-4BAF-9B43-3B1501AE76C6},2021
-122.296710386,47.6423303500001,6080,2021/12/31 08:00:00+00,520Q100163,520,Q1,00163,0.1,2500,,,,Eastbound,On Q1 RAMP (MNTLK PL E TO SR 520 EB) After BOTHWAYS INTERSECTION E LK WASHINGTON BLVD,{72DDCA6C-ED56-4010-87EB-C92C8DECCD58},2021
-122.317671425,47.51917739,6081,2021/12/31 08:00:00+00,099S502485,099,S5,02485,0.029999999,2400,,,,Southbound,On S5 RAMP (14TH AVE WB TO CD02512) After LEFT INTERSECTION LX02481-14TH AVE,{1B0391AD-F94C-4ABF-BE7E-A8C8DCA457F5},2021
-118.391569014,47.114560381,6082,2021/12/31 08:00:00+00,090S122013,090,S1,22013,0.050000001,210,,,,Westbound,On S1 RAMP (1ST AVE TO SR 90 WB) After LEFT INTERSECTION LX22049-1ST AVE,{508A2F79-22DE-449E-9472-BB8F4EB3BA98},2021
-121.760497666,47.4739321430001,6083,2021/12/31 08:00:00+00,090S103208,090,S1,03208,0.1,4300,,,,Westbound,On S1 RAMP (436TH AVE SE TO SR 90 WB) After BOTHWAYS INTERSECTION LX03256-436TH AVE SE,{0FE2527F-21D0-4727-B8AD-47444C1F4479},2021
-121.19122931,47.2503545970001,6084,2021/12/31 08:00:00+00,090P107000,090,P1,07000,0.23999999,600,12.39,8.9499998,0.86000001,Eastbound,On P1 RAMP (SR 90 EB TO W EASTON RD) After LEFT INTERSECTION SR 90 EB,{E9D31E49-D0A5-4C5F-A370-E5B6843BD30A},2021
-122.642941219,45.647453883,6085,2021/12/31 08:00:00+00,500S100084,500,S1,00084,0.059999999,3700,,,,Westbound,On S1 RAMP (ST JOHNS BV TO SR 500 WB) After BOTHWAYS INTERSECTION LX00114,{7D1D51EA-55C8-41E3-8C5F-34C885EA08ED},2021
-117.402219673,47.7772257880001,6086,2021/12/31 08:00:00+00,395R116759,395,R1,16759,0.41,8400,,,,Southbound,On R1 RAMP (SR 395 SB TO SR 395 SB) After LEFT INTERSECTION SR 395 SB,{700CAEA5-C9D4-449B-B2D9-ADFE2A63B7BF},2021
-119.555903774,47.1048039470001,6087,2021/12/31 08:00:00+00,090R116493,090,R1,16493,0.28,1300,6.7399998,5.9200001,2.22,Westbound,On R1 RAMP (SR 90 WB TO DODSON RD) After LEFT INTERSECTION SR 90 WB,{CF0D37A1-9A15-4267-B50D-18F5EFB952DD},2021
-119.083950994,46.2575231210001,6088,2021/12/31 08:00:00+00,182R101461,182,R1,01461,0.54000002,1800,7.52,34.790001,7.6199999,Westbound,On R1 RAMP (CD01483 TO SR 395 NB) After LEFT INTERSECTION CD01483,{F520AFB7-A7A0-4D07-B0F9-3F1669A98651},2021
-122.321490099,47.438358991,6089,2021/12/31 08:00:00+00,509Q502435B,509,Q5,02435B,0.039999999,2900,,,,Northbound,On Q5 RAMP (DS MNS WY S TO SR 509 NB) After LEFT INTERSECTION LX02434B-DES MOINES WY S,{BB673DF3-3411-4939-9E1C-5B7D52712155},2021
-120.488952403,46.605561419,6090,2021/12/31 08:00:00+00,082R203357,082,R2,03357,0.44999999,4400,,,,Northbound,On R2 RAMP (R103357 TO E YAKIMA AVE) After RIGHT INTERSECTION R103357,{12F19700-5D92-459A-970A-7DBAF3E14EA3},2021
-120.90136513,47.1852831630001,6091,2021/12/31 08:00:00+00,090R108606,090,R1,08606,0.28999999,1100,10.73,9.5200005,1.28,Westbound,On R1 RAMP (SR 90 WB TO SR 970) After LEFT INTERSECTION SR 90 WB,{24F405A4-79C2-4F74-8C19-D02EF057230A},2021
-122.188754828,47.6145064470001,6092,2021/12/31 08:00:00+00,405S101335,405,S1,01335,0.07,1100,,,,Southbound,On S1 RAMP (NE 6TH ST TO SR 405 SB) After RIGHT INTERSECTION NE 6TH ST-DIRECT ACCESS,{56A9741F-FBAC-429E-835B-CD2FE9DBA79E},2021
-117.42724686,47.6519982200001,6093,2021/12/31 08:00:00+00,090Q528055,090,Q5,28055,0.039999999,7000,,,,Eastbound,On Q5 RAMP (4TH AVE TO SR 90 EB) After RIGHT WYE CONNECTION 4TH AVE,{85DE51D6-AF3A-4A0D-B976-B2A47B32DA09},2021
-122.207400459,47.198447763,6094,2021/12/31 08:00:00+00,410R101167,410,R1,01167,0.18000001,4900,,,,Westbound,On R1 RAMP (SR 410 WB TO 166TH AVE E) After LEFT INTERSECTION SR 410 WB,{7AD52B17-6FED-4B6D-836E-C5BFED0046FE},2021
-123.099062873,47.129286511,6095,2021/12/31 08:00:00+00,101R135375,101,R1,35375,0.15000001,2000,,,,Northbound,On R1 RAMP (SR 101 NB TO OLD OLYC HY) After LEFT INTERSECTION SR 101 NB,{D951018C-42B8-4448-939C-A07EC4E19349},2021
-122.058523791,47.549298444,6096,2021/12/31 08:00:00+00,090S501537,090,S5,01537,0.090000004,7200,,,,Westbound,On S5 RAMP (17TH AVE NW TO S101537) After LEFT INTERSECTION LX01582-17TH AVE NW,{DEF1FC5C-64C5-4040-B41F-A89BCF754876},2021
-119.223219952,46.2330617470001,6097,2021/12/31 08:00:00+00,240S503889,240,S5,03889,0.059999999,8600,2.77,6.0599999,1.52,Westbound,On S5 RAMP (CLMBIA CTR TO SR 240 WB) After LEFT INTERSECTION LX03890,{D8D64E88-07B7-49AA-BCBA-5B7A5EA916D2},2021
-118.391673994,47.1122332750001,6098,2021/12/31 08:00:00+00,090R222159,090,R2,22159,0.38,130,11.68,19.709999,10.95,Westbound,On R2 RAMP (R122159 TO 1ST AVE) After LEFT INTERSECTION R122159,{034DFD74-B5E9-49E4-AE92-6CD92EFC9394},2021
-117.449721982,47.6446263560001,6099,2021/12/31 08:00:00+00,090Q127953,090,Q1,27953,0.07,8100,,,,Eastbound,On Q1 RAMP (SR 195 NB TO SR 90 EB) After LEFT INTERSECTION SR 195 NB,{CCAB5AFD-8E2F-4F6D-AA7F-83F03376FD84},2021
-119.173233613,47.091749925,6100,2021/12/31 08:00:00+00,090P118260,090,P1,18260,0.22,290,,,,Eastbound,On P1 RAMP (SR 90 EB TO O RD NE) After LEFT INTERSECTION SR 90 EB,{1744F6E9-A467-4E3D-9438-E5D9C5DDB0DD},2021
-122.218789805,47.411158614,6101,2021/12/31 08:00:00+00,167P102206,167,P1,02206,0.28999999,8400,,,,Northbound,On P1 RAMP (SR 167 NB TO S 212TH ST) After LEFT INTERSECTION SR 167 NB,{7C78CEDB-8674-453B-8CB5-CC454217A8BD},2021
-122.180382802,47.758862181,6102,2021/12/31 08:00:00+00,405Q102399,405,Q1,02399,0.079999998,12000,,,,Northbound,On Q1 RAMP (SR 522 WB TO SR 405 NB) After LEFT INTERSECTION SR 522 WB,{440814CE-8ADA-4F81-9786-BF68A6509D2A},2021
-119.090873841,46.266560999,6103,2021/12/31 08:00:00+00,395R102420,395,R1,02420,0.41999999,770,,,,Southbound,On R1 RAMP (SR 395 SB TO KARTCHNER) After LEFT INTERSECTION SR 395 SB,{7841C991-BA7D-4F30-B902-749D0573186C},2021
-122.272312864,47.464755107,6104,2021/12/31 08:00:00+00,518S100308,518,S1,00308,0.079999998,5900,,,,Westbound,On S1 RAMP (51ST AVE S TO SR 518 WB) After BOTHWAYS INTERSECTION LX00351-51ST AVE S,{EAAEDAB3-1743-45C0-9439-EAA803D95ED2},2021
-122.324532323,47.5270135700001,6105,2021/12/31 08:00:00+00,099Q102564,099,Q1,02564,0.050000001,700,,,,Northbound,On Q1 RAMP (CLOVERDALE ST TO SR 99 N) After BOTHWAYS INTERSECTION CLOVERDALE ST,{337F4613-6AAB-44D8-9AAD-5702746C5C87},2021
-117.693320132,47.5032122370001,6106,2021/12/31 08:00:00+00,090S126391,090,S1,26391,0.07,200,5.5599999,13.89,3.8900001,Westbound,On S1 RAMP (SR 902 TO SR 90 WB) After BOTHWAYS INTERSECTION SR 902,{1007FEB0-7F60-47BD-B405-43C501D763E3},2021
-122.569990992,45.6603466340001,6107,2021/12/31 08:00:00+00,205Q203117,205,Q2,03117,0.039999999,2800,,,,Northbound,"On Q2 RAMP (FOURTH PL BVD TO Q103117) After RIGHT INTERSECTION LX03111,  LEFT INTERSECTION NE FOURTH PLAIN BLVD",{F5533961-54FE-4DE8-8A25-10ADC3A4D481},2021
-119.2461501,47.0992779090001,6108,2021/12/31 08:00:00+00,090S117915,090,S1,17915,0.07,5600,,,,Westbound,On S1 RAMP (SR 17 TO SR 90 WB) After RIGHT WYE CONNECTION SR 17,{23F850BD-86DE-4E8E-A508-22A6A5A67D6F},2021
-120.596728268,47.0079812710001,6109,2021/12/31 08:00:00+00,090P110551,090,P1,10551,0.28999999,3700,11.3,20.879999,1.67,Eastbound,On P1 RAMP (SR 90 EB TO THORP HWY) After LEFT INTERSECTION SR 90 EB,{BECCCD1F-4F4E-4F11-9B1B-C9BA789E93EE},2021
-122.531938621,45.5990138160001,6110,2021/12/31 08:00:00+00,205R202765,205,R2,02765,1.42,25000,,,,Southbound,On R2 RAMP (R102765 TO SR 14 EB) After RIGHT ON RAMP P602690,{2E3CDFA6-F7DF-469F-9A9E-838877C00D1B},2021
-121.884205597,47.50577107,6111,2021/12/31 08:00:00+00,090Q102660,090,Q1,02660,0.039999999,10000,,,,Eastbound,On Q1 RAMP (SR 18 TO SR 90 EB) After LEFT INTERSECTION SR 18,{495C46A5-2673-45BE-9F8F-D5C9912D6B1E},2021
-122.221455801,47.4107191570001,6112,2021/12/31 08:00:00+00,167S102191,167,S1,02191,0.1,8300,,,,Southbound,On S1 RAMP (S 212TH ST TO SR 167 SB) After BOTHWAYS INTERSECTION LX02240,{02B54CD8-5BEB-4DF2-854B-10BED250E710},2021
-122.180278214,47.567024001,6113,2021/12/31 08:00:00+00,405P100996,405,P1,00996,0.19,5000,,,,Northbound,On P1 RAMP (SR 405 NB TO COAL CR PKY) After LEFT INTERSECTION SR 405 NB,{9CB9479D-A638-4B38-9A59-24E270C9B6F8},2021
-119.130403705,46.2347796290001,6114,2021/12/31 08:00:00+00,395P501944,395,P5,01944,0.16,3200,,,,Northbound,On P5 RAMP (SR 395 NB TO SYLVESTR ST) After LEFT INTERSECTION SR 395 NB,{67CAF844-0FA8-42FB-8752-93D7FE3711B9},2021
-122.14705362,47.5795296270001,6115,2021/12/31 08:00:00+00,090CD01240,090,CD,01240,1.21,11000,,,,Westbound,On COLL-DIST DECREASING (SR 90 WB TO SR 90 WB) After RIGHT OFF RAMP R501146,{B1CBF34B-7374-425F-A203-123BEEA60407},2021
-119.082620141,46.2527592710001,6116,2021/12/31 08:00:00+00,182S501442,182,S5,01442,0.029999999,4000,6.6999998,4.79,1.53,Westbound,On S5 RAMP (SR 395 NB TO CD01483) After LEFT INTERSECTION SR 395 NB,{AD9C3986-A9BA-4CC0-A6E6-E22AC8ECFDE5},2021
-122.466388934,47.1587826850001,6117,2021/12/31 08:00:00+00,512Q100100,512,Q1,00100,0.07,3400,,,,Westbound,On Q1 RAMP (STEELE ST TO SR 512 EB) After BOTHWAYS INTERSECTION LX00062-STEELE ST,{630B59D1-42C9-4D44-A3BE-6B834DAFB657},2021
-119.766733164,47.102743731,6118,2021/12/31 08:00:00+00,090P515460,090,P5,15460,0.14,140,7.6300001,16.790001,12.21,Eastbound,On P5 RAMP (SR 90 EB TO ADAMS RD) After LEFT INTERSECTION SR 90 EB,{139FBE55-3317-4DC9-961A-680F4FF731C9},2021
-123.133020907,48.0734963740001,6119,2021/12/31 08:00:00+00,101Q126351,101,Q1,26351,0.090000004,1900,3.29,2.8499999,0.050000001,Eastbound,"On Q1 RAMP (RIVER RD TO  SR 101) After RIGHT INTERSECTION RIVER RD,  LEFT INTERSECTION LX26305",{EB97E3FF-7E91-4745-AD27-5B4D1F60B5EE},2021
-119.963665641,46.9467881160001,6120,2021/12/31 08:00:00+00,090S513792,090,S5,13792,0.15000001,1300,6.27,25.93,9.5799999,Westbound,On S5 RAMP (SR 26 TO SR 90 WB) After INCREASING UNDERCROSSING SR 90,{B00C2A84-F688-498B-95C7-3385FDC5D52B},2021
-122.596764044,45.682637856,6121,2021/12/31 08:00:00+00,205S503287,205,S5,03287,0.11,5000,,,,Southbound,On S5 RAMP (NE 83RD ST TO SR 205 SB) After LEFT INTERSECTION LX03304-NE 83RD ST,{9CDE7EB1-97D4-4203-81A0-0605BFA0670E},2021
-119.130878542,47.0891756330001,6122,2021/12/31 08:00:00+00,090S118452,090,S1,18452,0.079999998,250,,,,Westbound,"On S1 RAMP (Q RD NE TO SR 90 WB) After RIGHT INTERSECTION Q RD NE,  LEFT INTERSECTION LX18489",{ACE61D7F-7F75-45BB-B3DB-95F06110C363},2021
-117.840436292,47.394134272,6123,2021/12/31 08:00:00+00,090P125373,090,P1,25373,0.25,80,10.59,22.35,9.4099998,Eastbound,On P1 RAMP (SR 90 EB TO SPRAGUE HWY) After LEFT INTERSECTION SR 90 EB,{9A43E844-E5DF-41B1-BCCF-1A20EF14B237},2021
-121.129348834,47.216926012,6124,2021/12/31 08:00:00+00,090Q107438,090,Q1,07438,0.059999999,230,12.96,12.5,1.85,Eastbound,On Q1 RAMP (W NELSON RD TO SR 90 EB) After BOTHWAYS INTERSECTION LX07405-W SIDING RD,{3755983C-6A28-40BE-AA9B-B9B8C0EEF304},2021
-122.217529756,47.442669031,6125,2021/12/31 08:00:00+00,167S102408,167,S1,02408,0.11,9300,,,,Southbound,On S1 RAMP (E VALLEY RD TO SR 167 SB) After BOTHWAYS INTERSECTION EAST VALLEY RD,{A6764E52-5706-45C3-997F-D36DD40C471D},2021
-122.182921216,47.602856624,6126,2021/12/31 08:00:00+00,405P101244,405,P1,01244,0.30000001,3400,,,,Northbound,On P1 RAMP (SR 405 NB TO SE 8TH ST) After LEFT OFF RAMP P201244,{388DA0F3-A0C2-44FF-B6B1-C0D34F0C88F1},2021
-122.651516721,47.651587899,6127,2021/12/31 08:00:00+00,303Q100681,303,Q1,00681,0.059999999,4800,4.1300001,1.16,0.059999999,Eastbound,On Q1 RAMP (LX00657 TO SR 303 WB) After BOTHWAYS INTERSECTION LX00657-CENTRAL VLLY RD,{C36CE8BD-B5D2-493F-BCCA-69A3DB0532C4},2021
-122.125474782,47.576132629,6128,2021/12/31 08:00:00+00,090CD01240,090,CD,01240,0.14,11000,,,,Westbound,On COLL-DIST DECREASING (SR 90 WB TO SR 90 WB) After LEFT INTERSECTION SR 90 WB,{AC13B845-8415-4085-8426-3A367E4281AE},2021
-119.266979722,46.261209084,6129,2021/12/31 08:00:00+00,182S100440,182,S1,00440,0.22,3200,2.03,2.0599999,0.23999999,Westbound,On S1 RAMP (LX00495 TO SR 182 WB) After LEFT OFF RAMP Q200567,{BA39A216-46DC-4A26-A4C8-159922815E66},2021
-122.29800367,47.1629595890001,6130,2021/12/31 08:00:00+00,512R100916,512,R1,00916,0.31999999,18000,,,,Westbound,On R1 RAMP (SR 512 WB TO 104TH ST E) After LEFT INTERSECTION SR 512 WB,{B9210B9A-E945-4827-8DDA-FA3F947269B5},2021
-122.339127996,47.5714067280001,6131,2021/12/31 08:00:00+00,099Q502886,099,Q5,02886,0.23999999,8600,,,,Northbound,On Q5 RAMP (SPOKANE ST TO SR 99 NB) After LEFT INTERSECTION SPOKANE ST,{A17C0B44-B3DF-467F-9119-915044996990},2021
-117.240600914,47.675258661,6132,2021/12/31 08:00:00+00,090S128907,090,S1,28907,0.050000001,8700,,,,Westbound,On S1 RAMP (SR 27 TO SR 90 WB) After RIGHT WYE CONNECTION SR 27,{DED00D9A-83BC-47BE-8272-B6803F19CBD8},2021
-121.850456841,47.5124152550001,6133,2021/12/31 08:00:00+00,090P102714,090,P1,02714,0.13,6600,,,,Eastbound,On P1 RAMP (SR 90 EB TO WINERY RD) After LEFT INTERSECTION SR 90 EB,{86AB22A3-BF17-445C-A887-42F3A5A6FF0D},2021
-122.334302133,47.534084776,6134,2021/12/31 08:00:00+00,509CI02948,509,CI,02948,0.19,1500,,,,Northbound,On COLL-DIST INCREASING (SR 509 NB TO SR 509 NB) After RIGHT OFF RAMP SR 99,{F5A4859C-E505-4737-BB8F-58F83005883A},2021
-119.140037011,46.215919372,6135,2021/12/31 08:00:00+00,395S101800,395,S1,01800,0.16,5700,,,,Southbound,On S1 RAMP (SR 240 EB TO SR 395 SB) After LEFT WYE CONNECTION SR 240 WB,{39E2D937-94DD-4F8B-B920-8239230323BD},2021
